"doc_id","element_id","word_count","sd","ave_sentiment","topic","text"
"13368",250,1,NA,0.6,"Excellent Performance","Awesome
"
"9364",251,39,0.604513564685987,0.350631192860952,"Worth the Money","The sound quality is  just up to the level of a normal low cost headset below 500 Rs. It's not worth the price. I am giving 2 stars only because the delivery of this product was very fast with good packaging.
"
"13315",252,9,NA,-0.333333333333333,"Product Durability","Not satisfied with bass, there is brand name only.
"
"6642",253,7,NA,-0.28347335475692,"Bluetooth connectivity","It's hurt in ear bcz of size..
"
"6601",254,2,NA,-0.530330085889911,"Bad Performance","Bad product
"
"8710",255,14,0.461880215351701,0.356440818060822,"Excellent Performance","Great sound amazing value for money. Really lightweight and rugged product for everyday use.
"
"1274",256,12,0.188335087650139,0.299839684279443,"Regret Purchase","Liked this product a lot using from some days...this is cool
"
"5381",257,5,NA,0.223606797749979,"Ergonomics","Liked the product and pricing
"
"988",258,42,0.361321865847286,0.47993497137278,"Excellent Performance","Outstanding performance, very Good bass, and cristal clear sound... Bass lovers can enjoy it.... Lite weight... But only one dislike you can't put this earphones when you Ware helmet,  it will heart your ears.... Otherwise it is super good earphones under budget..
"
"472",259,31,0.308266993242834,0.121857368032702,"Bad Performance","Good battery life. Bass is kind of overpowering. The earplugs that come with it was too uncomfortable for me. Maybe fir others it would fit better. Overall I would rate it 7/10.
"
"6608",260,3,NA,0,"Battery Life","Small battery life
"
"7337",261,62,0.15192456548097,0.194747262042694,"Good Performance","Quality of sound is not as good as Sony XB55 or even Samsung's inbox in-earphones. As volume is levelled up above 70% sound quality starts getting rediculous. Cable quality is unacceptable. It is quiet easy to get damged. At this price consumer should not focus on brand name rather focus on quality of sound. Moreover, it doesn't not have volume rockers keys.
"
"2721",262,18,NA,0.0942809041582063,"Good Performance","While working out the holding capability is bit uncomfortable which can be a major disadvantage in this model,
"
"14111",263,118,0.489818603680876,0.126412636503902,"Bass Quality","well i would give it (4-1)star for a reason... sound is really good and with deep basss but with a catch here. i had bought the headphones and was very disappointed for a flat bass and lots of treble sounded waste of 2k... but then i had spare ear buds of sony mdr wired earphones (spare buds) which were perfect fit on jbl ones and woah the sound felt amazing really worth the jbl sound series..... well the biggest problem is with the too hard ear buds provided with dosent give full isolation to bass effe t to shape...so people who have already bought try replacing the earbud with any old headphone you have which are useless
"
"12923",264,12,0.421725669574955,0.0482050807568877,"Bluetooth connectivity","While making calls, the other person's voice is disturbed. okay for music
"
"3450",265,8,0.880181485540923,-0.0920522112109249,"Bass Quality","It's good . Sound is good if not excellent.
"
"10097",266,5,NA,0.670820393249937,"Bass Quality","Superb great bass nd sound
"
"1527",267,9,NA,-0.283083333333333,"Regret Purchase","Good product but not value for money ,very costly
"
"8226",268,55,0.277302267379597,0.345825301262367,"Regret Purchase","This product works superbly. The quality of sound is amazing. It has feature of voice attenuation, blocks ambience noise to a pretty good extent. Best buy for a price range within 3K.  Also the casing provided feels very premium and polished. A quick thanks for Amazon prime which delivered the product within 12 hours of booking.
"
"13260",269,10,NA,-0.0790569415042095,"Worth the Money","Not worth, poor sound quality and there is no bass
"
"5045",270,32,0.469168464007384,-0.396760382737267,"Worth the Money","After using it for not even for a week and that too not very rigousous use.... The earphones are beginning to come of its holder... Really dissatisfied and disappointed by the quality...
"
"8611",271,31,0.255382310886254,0.574836136237332,"Brands","It is one of the best earphone in this range and it feeling like listening the music with big speakers. It's a must try once for music lover. Amazing sound quality.
"
"7326",272,74,0.488257939396057,-0.015763857666333,"Ergonomics","Sennheiser CX 275 are the best wired headphones available. The concentration is more on the quality of midrange output rather than ear deafening bass. One can put on these and listen for hours without any fatigue. Bass heavy headphones cause ear fatigue. The quality of sound gives you the opportunity to listen to those notes in your fav songs which you may have never been able to listen on a regular cheap bass heavy headphones.
"
"9972",273,1,NA,0.75,"Worth the Money","Good
"
"12202",274,35,0.280484535081944,0.385828819455998,"Bluetooth connectivity","Excellent product. One can hear each nd evry instrument played in music.The best part of ths product is it does not give you any pain in ears even if listening for a long time.
"
"7436",275,59,0.19980621089461,0.251766051988701,"Bad Performance","Received delivery of the earphone 1 hour ago.Guys I can't stop listining to my playlists now.Previously I owned Skull candy smokin buds 2.This is way better than ðŸ‘†.Sound quality further increases after a week or few days of usage.Can't wait to experience the final results.Paisa pura wasool.Will update after a month or soðŸ˜Ž
"
"14298",276,1,NA,-0.75,"Bad Performance","Useless
"
"10370",277,1,NA,0.75,"Good Performance","Good
"
"2185",278,23,0.159900537266708,0.123397964271561,"Worth the Money","Got these pair of headphone on sale for 999Worth every penny! Was looking for oneplus bullets but they tend to be oos always!
"
"12148",279,15,0.739986385032488,0.773249390842192,"After-sales Service","Best earphone under rupees 2000.Its base is very high and sound quality is very clear.
"
"11491",280,6,NA,0.306186217847897,"After-sales Service","Been working perfectly for 4months now
"
"13096",281,6,NA,1.65340557637865,"Product Durability","Battery quality very nice  Sound super
"
"7583",282,51,0.285706752232711,0.353430914786462,"Excellent Performance","Very convinient product with its small carriage bag.the qualitly is superb like sennheiser products are! Works best with andriod phones , the iphones dont allow few of the fuctions due to different confugiration i suppose. The sound quality is awesome. With its case travelling with earphones is taken care ofðŸ˜Ž
"
"7948",283,37,0.197689176735704,0.19216575635648,"Brands","Sound is better balanced compared to any other bass earphones. I listen songs enabling dolby atmos in my cellphone, gives pleasure to ears. Treble and bass is balanced though bass lovers will not find it much interesting.
"
"4148",284,1,NA,0.6,"Excellent Performance","Awesome
"
"830",285,57,0.39444254350298,0.520477823985546,"Bad Performance","if you are radio listener lover( like me...lol) then this earphone might be the wrong choice for you, coz i had to download radio app which was really annoying and no local radio station i could play! so its  just for regular music listener , with good bass n clear audio. but no radio so its worthless.
"
"14006",286,44,0.364834071185115,0.311155748189384,"Sound Clarity","One of the best in it's category. Easy to connect. Very good bass and clarity of sound.Mic works just fine. Hassle free and easy to use too. The battery backup is par not bad but could be better and else everything is good.
"
"13196",287,10,NA,0.948683298050514,"Good Performance","Very nice designed  and good package battery life is good
"
"1481",288,15,0.571159951701612,0.998054849283925,"Bad Performance","I liked the product. Very good sound quality. Call quality is also excellent. Totally satisfied.
"
"9758",289,15,0.922194119742158,-0.378864976399232,"Excellent Performance","It's not good . The sound quality is really bad and not that good . Really disappointed
"
"11182",290,30,0.332860689576618,0.300239906437931,"Sound Clarity","Ya this pair of buds r very very good...in compare to 180 bass is almost 25% more n sound is loud clear n crisp..!! Mic is also up to the mark..!!
"
"2950",291,18,0.391178936015722,0.463980272581789,"Excellent Performance","Awesome sound quality with great bass. Didn't found any problem. Easy and handy buttons controls with voice assistant.
"
"10735",292,9,0.467707173346743,0.360937580653212,"Worth the Money","So far so good , execellent sound quality. ðŸ˜€ðŸ˜€
"
"694",293,42,NA,-0.398989887164479,"Battery Life","Good earphone for sound quality but there is Bluetooth range problem , in specifications boat says 10m range but actually this earphone has range upto only 3m, when battery is below 50% it's Bluetooth range is only 1m, Also battery backup is very poor
"
"1866",294,24,0.236780053769933,0.296308735846313,"Excellent Performance","Sound is awesome. Fits perfectly and noise cancellation is awesome. Connectivity could be better but I can't complain. Overall it is a great earphone!
"
"8255",295,16,0.506092423848447,0.203323249758611,"Excellent Performance","Excellent product.Too good sound quality....Bass is just awesome...I am in love with it..
"
"9231",296,31,NA,0.608861973870767,"Product Durability","good quality sound only problem cable gets tangled could have been better and the wires protrude straight from the ear piece with out a grip or a cable protector ok  Happy
"
"12759",297,19,0.251621681311954,-0.340825042928829,"Bluetooth connectivity","Really bad connectivity with iPhone . Getting disconnect while speaking. Battery life is very poor. Donâ€™t buy this product
"
"2377",298,9,NA,-0.0414166666666667,"Product Durability","Sound quality is good but battery backup is worst
"
"14254",299,1,NA,0.6,"Bass Quality","Durability
"
"12688",300,16,0.454776214853679,-0.00100368322597365,"Regret Purchase","Battery doesn't work for more than 3 or 4 hours. Please dont buy this product.I want refund.
"
"5194",301,9,NA,0.666666666666667,"Excellent Performance","Wonderful experience nice headphonesVoice is good along with handling.
"
"5095",302,7,NA,0.597183867354579,"Product Durability","Not feeling much comfort and build quality
"
"342",303,99,0.368526761013199,0.0904479590113539,"Bad Performance","Not upto the mark. I thought it is one of the best product.  But sound quality is average. Battery dies in just 4 to 6 hours. Getting pain in my ears as I wear this while watching movies or listening music. I thought there was some problem with the product I got first so I had to replace this item. But the product I got this earphone second time then I realised it's not just one item  but the whole model is bad. In just 1 month it's gone. Not charging and cannot switch on the product.I would rate just 0 star.
"
"10932",304,28,0.218124104582689,-0.0138375089123574,"Product Durability","Decent sound, not great. Cables are thin and easily prone to damage. In my case, mic stopped working after 4-5 months. I instead went for Marley's smile Jamaica earphones.
"
"13621",305,2,NA,0.530330085889911,"Bass Quality","Good product
"
"4963",306,15,1.15050662495819,0.711468963692017,"Worth the Money","The design could have been better. But sound quality is really nice at such price
"
"12346",307,1,NA,0,NA,"Ok
"
"4794",308,7,NA,0.188982236504614,"Excellent Performance","Except the battery everything is just amazing
"
"7529",309,46,0.171773925746784,-0.0429193118562595,"Brands","Very bad experience with a brand like senheiser. I always loved the earphones from this brand. This is my third earphones from the same brand.I believe I have been given a copy product by the seller. It has stopped working in less than a month.
"
"14080",310,6,NA,1.17575507653593,"Bad Performance","very excellent product jbl harmon music
"
"2191",311,25,0.295188195968697,-0.140804661288245,"Bluetooth connectivity","Range of Bluetooth is not good. Sound is more of Bass rather than a balance. disconnects and produces noise while talking on phone for long
"
"11426",312,1,NA,0.75,"Bass Quality","Good
"
"9657",313,15,NA,0.296928723209235,"Brands","please replace the earphone  Sennheiser CX 275 S In -Ear Universal Mobile Headphone With Mic (Black)
"
"5204",314,18,0.0594511003341301,0.292038276195265,"Worth the Money","Using these headphones from day 1 and the vocals are clear and bass is good. Best under price product!
"
"2567",315,16,NA,0,"Good Performance","Sound quality is not that good.,but still a good deal in 1000.,Overall a good package
"
"4327",316,5,NA,0.447213595499958,"Bad Performance","Poor quality don't buy this
"
"8496",317,10,NA,0.474341649025257,"Product Durability","Simple nice n best, could be made of nice wire
"
"4791",318,4,NA,0.975,"Worth the Money","Worth the money - 5 star
"
"4715",319,2,NA,0.353553390593274,"Bad Performance","Nice product.
"
"1923",320,11,0.00209619896746904,0.376482236504614,"Worth the Money","Best product with best battery back up. Worth for the t
"
"4286",321,17,0.514495755427527,0.397045125246958,"Excellent Performance","excellent quality nd the bass is superb at this range as i purchased it for jus Rs. 999
"
"4259",322,3,NA,0,"Excellent Performance","Sound is ok
"
"2667",323,8,NA,0.14142135623731,"Battery Life","Can run upto 12 hours continously once charged fully.
"
"2072",324,2,NA,0.530330085889911,"Good Performance","Good product
"
"1904",325,15,0.622278397379975,0.318153103766315,"Product Durability","There are connectivity issues once in a while. Rest all good. Sound quality is impressive.
"
"13175",326,6,NA,0,"Worth the Money","I replaced 4 time in a year
"
"9170",327,30,0.497159607672141,0.762362479183091,"Worth the Money","A really good product, totally worth the money! The sound quality is amazing and so is the bass! Totally recommend to anyone looking for a good headphone in this budget!
"
"12011",328,2,NA,0.353553390593274,"Product Durability","Nice one
"
"10059",329,14,0.538675134594813,-0.0273474499352947,"Bad Performance","Please somebody help me to return this product. my one earphone is not working
"
"7106",330,1,NA,0.75,"Bass Quality","Good
"
"9467",331,30,0.329628584692309,0.399749274175522,"Good Performance","This product got from amazon and itâ€™s amazing!! Quality of sound is good and it comes with extra ear buds for all sizes got this product for good discount
"
"7727",332,54,0.597104483632949,0.429194147175102,"Bluetooth connectivity","If u r a person who takes care of gadgets very well, then this suits you.. good sound quality is the pro.. but itâ€™s wire is very thin, maybe the smallest in dia Iâ€™ve ever seen.. u have to take extra care while handling.. also it uses cheap plastic,appears cheap product..
"
"7712",333,47,0.193991969465226,0.0656032773081266,"Good Performance","not for bass lover. I am returning it .I will not buy any earphones in future based on reviews. It's better to personally use a one and then buy it. Literally MI basic earphones are better than this. Because considering the price, it's not upto the mark.
"
"13773",334,4,NA,1.25,"Excellent Performance","Wonderful product, good quality
"
"8237",335,8,NA,-1.39185131041807,"Product Durability","good sound but  wire quality is not good
"
"8185",336,12,0.444098300562505,0.393081861345378,"Excellent Performance","Excellent sound. This is my second purchase after loosing one in travel.
"
"8007",337,12,NA,0,"Good Performance","Mids & base is niceBut in call  i feel sound comes soo bassy
"
"9499",338,2,NA,0.530330085889911,"Bass Quality","Good One
"
"13088",339,12,0.536765345963884,-0.603157213786985,"Bad Performance","Very very poor quality product by jbl....no bass,no song clarity.....
"
"2907",340,13,0.87111746295304,0.792749760560752,"Worth the Money","This is a best product for that price. Sound quality is really good
"
"6885",341,26,0.118289446962864,0.367968935842718,"Bluetooth connectivity","Love the product. It's amazing. Perfect for jogging, listening to music , or talking. It's a good buy for anyone who is looking for a Bluetooth earphone
"
"13034",342,15,NA,0,"Battery Life","Stand by time up to 2 days and video play using time up to 6 to 8 hour
"
"9445",343,18,0.828811896062463,-0.0326599215043814,"Product Durability","I am not happy with the bass quality. Other headphones with the same range provides good bass quality
"
"8458",344,24,0.357771368024603,0.368123435096614,"Excellent Performance","The sound is good. But the make is very delicate. Not for the daily use. For me it dint last even for 6 complete months.
"
"11873",345,6,0.102062072615966,0.0787630373570273,"Ergonomics","Made in Germany...for song lovers
"
"612",346,57,NA,0.960285958872157,"Bass Quality","Good product with good connectivity and sounds best if u use at 80% volume u can experience a good feel around neck dose not feel weight too much battery backup is good it runs about 5 hrs in single charge which is sufficient for me for 2 days good product if u think u need bass u can have it
"
"2068",347,30,0.393473542403334,0.332747670095913,"Bad Performance","I saw the high reviews and decided to buy. The  wireless earphones are better than the wired one; the sound quality is amazing. I use it everyday for my workouts.
"
"11890",348,3,NA,0.923760430703401,"Excellent Performance","Awesome stereo quality.
"
"4977",349,15,0.24752451216018,-0.355303824831555,"Bad Performance","Worst products I have ever seen stop  been working after use of 15 day...tooo bad
"
"5411",350,5,NA,-0.111803398874989,"Bass Quality","Battery could have been better
"
"1609",351,34,0.406396456997192,-0.301181444435954,"Regret Purchase","Product is nice but there is some battery issue. Sound is automatically stop when battery is 40 and it start when we charge for sometime. After charging for few minutes it will again show 80 percentage
"
"4772",352,14,0.0267261241912424,0.207880460155075,"Excellent Performance","Awesome headphones from boat at this range. Ireally loved it after using from months.
"
"5834",353,90,0.23747905545911,0.110857282053169,"Brands","I am using this earphones since 2 months therefore I am the right person to tell you about this earphones.So the pros and cons of this earphones are:-Pros-1.Jbl brand name2.Good build qualityCons-1.low battery life i.e. 6 hours if you listen to song at a middle level volume.2.long time required for charging approx 2 hours3.noise cancellation is equal to zero4.this earphone hardly fit in any ear5.low sound6.Only bass no trebel and midsConclusion:-There are other better options it's a no from my side
"
"1112",354,38,0.524447544509632,0.159189766324495,"Battery Life","Pros -1. Sound quality is not bad2. Build quality is goodCons-1. No haptic motor (doesn't viberate on call)2. Battery life is below average3. Design is also not up to the mark as the buds keep hanging all the time
"
"9671",355,1,NA,0,NA,"Ufug
"
"8075",356,26,0.584311102731442,-0.0794871934249423,"Good Performance","Good soundPowerful bassRoom in style...wire was not good...I feel the voice was good.,For general use it was best ...But regular use not good...
"
"7690",357,36,0.183847763108502,0.14187844575925,"Bass Quality","This bass driven earphone from Sennheiser may not be for everyone. But if you are looking for a lightweight earphone which has remote and mic as well as sounds decent, this is the one to buy
"
"8329",358,56,0.144738181280929,0.256434871646394,"Brands","I owned these pair of earphones for 2 years, they sounded the same as the first day, till I put them in the Washing machine 2 years later.The the sound is phenomenal in this range of prices.They are ultra-durable, if you ask me.If you want to buy this, go ahead. You'll not regret it.
"
"10949",359,28,1.13262297245235,1.38424847882763,"Excellent Performance","Awesome quality earphones and very good quality of music delivery. Doesn't have as much bass as Sony MD series counterparts, but music wise these are noticeably betterLove them!!!
"
"9628",360,18,0.552337471356747,0.372617874652248,"Product Durability","Awesome sound quality!!! Can also be used as ear plug if not playing music.. Good one to have!!
"
"6603",361,5,NA,0.178885438199983,"Battery Life","Battery life performance in 2 days
"
"7499",362,22,1.02329724329412,0.056373271050086,"Worth the Money","Very poor quality sound that becomes harsh with slight increase in volume. Total waste of money. Mi headphone worth 599 is much better.
"
"6331",363,13,0,0,"Bluetooth connectivity","This product Bluetooth rang is very low .I am getting only in 3 meter
"
"7730",364,45,0.962513180805171,0.212001853462909,"After-sales Service","Extremely satisfied and happy!The passive noise isolation is also amazing.One ear stopped working after a year but Sennheiser warranty replaced it without any questions.Just go for this one cause you possibly can't get one as good as this I'm the price range!
"
"8958",365,13,NA,0.180277563773199,"Good Performance","Not so special because the sound quality & bass my expectation was much higher.
"
"6188",366,15,NA,-0.154919333848297,"Regret Purchase","After 3mths one headphone is not working now what's the procedure to return or repair
"
"4456",367,1,NA,0.75,"After-sales Service","comfort
"
"5996",368,33,0.106277620612487,0.599850373776539,"Worth the Money","It is awesome under â‚¹2k but build quality is low and the product I received, the charging slot cover was loose and was coming out on its own. Delivery was also good.
"
"9670",369,6,0.265165042944955,0.204632373691225,"Worth the Money","Class tbh...expected to be good
"
"9620",370,4,NA,-0.5,"Ergonomics","Be connector not working
"
"13017",371,10,0.0625,-0.0482323130291217,"Good Performance","It's ok. Not as good as expectedStill I trust amazon
"
"2929",372,22,0.105508881747693,-0.208236666715416,"Bad Performance","Worst product I ever had, within a month the product is not working properly. Very worst service by amazon to prime customer...
"
"14081",373,2,NA,-0.530330085889911,"Good Performance","Not good
"
"8627",374,15,0.167757976055418,0.180194300443287,"Sound Clarity","Wonderful product in this budget. Loud, clear and crisp. Not too bassy as Sony headsets
"
"12938",375,1,NA,0.5,"Product Durability","Nice
"
"12993",376,7,NA,-0.212416033831186,"Worth the Money","Nice sound but too weird to handle
"
"8426",377,23,0.0502194503249144,0.259117311622187,"Regret Purchase","Nice product at this price. Can not compare to the expensive ear pods ,but then this one tops the list in this range.
"
"3245",378,7,NA,0.28347335475692,"Battery Life","All good given average for battery life..
"
"2343",379,30,0.0163299316185545,-0.0126020859771244,"Brands","I use same product before when I on it it's saying Boat 255 but this earphone not saying this. Just saying boat only means it's not same model which I ordered.
"
"13720",380,1,NA,-0.5,"Bad Performance","Worst
"
"6763",381,1,NA,0,NA,"Nothing
"
"5035",382,15,NA,-0.59385744641847,"Bluetooth connectivity","Sound quality is not like expected,Noise cancellation not well,Bluetooth connectivity is hardly 5 meters.
"
"2978",383,21,NA,-0.523559273148705,"Bluetooth connectivity","Battery is good but range limit is bad and after some time you ear some sort of disturbance while playing anything ..
"
"12036",384,4,0.425,0.654073772597557,"Worth the Money","Nice product. Worth money
"
"4507",385,17,NA,0.03638034375545,"Good Performance","Really good product for it's price at 1k i wish they should provide with a carry case..
"
"1301",386,26,0.303744869770957,0.0930052396339349,"Battery Life","I bought it at rupees 1099. Avarage sounds quality product. Can't believe avarage rating is 4. Also it pain in ear if used for more than half hour
"
"8942",387,14,NA,-0.200445931434318,"Product Durability","Not worth to 2k not at allNo bassNormal sound qualityVery expensiveInstead but ant w56
"
"12331",388,5,0.0765986323710905,0.407716802972487,"Bluetooth connectivity","Great sound. Convenient when exercising
"
"3567",389,13,0.330739344568568,0.923297145006512,"Battery Life","Battery backup should be improved for better performance.. But overall performance is good
"
"6801",390,1,NA,0.5,"Excellent Performance","Amazing
"
"3704",391,19,0.389711431702997,-0.300746940238818,"Worth the Money","Puts high end brands to shame. The price at which I got it was the icing on the cake.
"
"439",392,46,0.49096974666212,0.325353285005034,"Ergonomics","Damn good value for money and sound quality is excellent.  Noice cancellation quality is great. Only thing is the ear plug wire length is bit too long for my liking. Wish they could have shortened the length of the ear plug wire of the neck brace.
"
"8518",393,21,0.204039151190458,0.473305219456828,"Bass Quality","Freakingly awesome! Good highs,lows and mids. Sufficient bass! Perfect sound clarity! Comfortable fit in ears! Good cable!  #2 year sennhiser warranty
"
"7325",394,55,NA,0.380248722429268,"Product Durability","Pros:Great service by Sennheiser for warrantySound and Mic audio qualityloud and clearCons:Build quality, cables are delicate and need to be handled with carePassive noise cancellation is averagenot recommend for sports useBuy only if in the price range of 1300 to 1500 INR, (look out for offers) else go for RHA or others with better built.
"
"6654",395,3,NA,0.461880215351701,"After-sales Service","Already shared above
"
"1634",396,39,0.278470697702899,0.690736945946421,"Worth the Money","Yes, i must say that boat has really improved. The sound and the build quality is really great battery back is also very amazing . And the best part is the real timing of pub g is also working well .
"
"12080",397,9,0.343332834990432,0.675785677717956,"Bluetooth connectivity","very clear and worth the price...ll never regret
"
"2603",398,13,0.235702260395516,0.666666666666667,"Good Performance","Good for Base lovers. Battery backup is good and sound quality is good.
"
"7889",399,33,NA,0.452601905484814,"Worth the Money","It gives you better sound clarity, mikes have good surrounding noise suppression and you get it at a affordable price too..Plus,a neatly packed box ensures there is no damage during transit..
"
"1118",400,15,0.619474757956436,0.193471544140473,"Sound Clarity","Bought during offer just in 1000 rs.. sound quality is good..how long durable don't know
"
"6691",401,5,NA,-0.603738353924943,"Bad Performance","This a very bad product
"
"9778",402,3,NA,0.779422863405995,"Worth the Money","Very good product
"
"1882",403,25,0.59926376740556,-0.192135341108368,"Battery Life","1st month it was running fantastic. But now battery is getting drain automatically. Nd it's get switch off automatically again and again while using time.
"
"10992",404,6,NA,0.244948974278318,"Excellent Performance","It has been a awesome experience.
"
"2850",405,18,0.8531051878511,0.658355783475231,"Good Performance","I got it for 1000 Rupees. Works well, sound quality is good and battery life is good as well
"
"8543",406,67,0.376114389326111,0.265573790551156,"Sound Clarity","I'm writing this review after using it for 2 months.These are possibly the best earphones present in this range.I got these for around 1.4K.The bass is excellent and the mic is good as well.What's more commendable is it's noise cancellation , i mean its great.The only con in this is its small size , but for which I'm certain everyone gets used to it eventually.
"
"7658",407,47,0.0391099760652237,0.268190047008945,"Bass Quality","As I was reading everyone review and it is as expected and even better. After reading all review I thought bass will not that great but I feel bass is also enough so I feel I got the great product and I am very happy with this.
"
"10863",408,2,NA,0.530330085889911,"Excellent Performance","Always perfect
"
"6475",409,1,NA,0.6,"Excellent Performance","Awesome
"
"9536",410,12,0.21650635094611,0.183092320256793,"Worth the Money","2016 i have purchased...Now 2nd time also purchased.....Worth to buy it.
"
"10089",411,11,0.369134861155468,-0.638982236504614,"Product Durability","The quality is not meeting my requirements. It's very low quality
"
"5761",412,2,NA,0.530330085889911,"Bluetooth connectivity","Good product
"
"13242",413,12,0.25,-0.192929252116487,"Worth the Money","Dont go for this....Voice Calling function is not appropriate as expected..
"
"7439",414,37,0.203773907828643,-0.0422984383040568,"Regret Purchase","It didn't last even for 2 month. I was very disappointed with the product as it stopped working suddenly despite good maintenance. I  always use Sennheiser's headphones. I think the product that I received is a duplicate one
"
"12680",415,30,0.0776195006187965,-0.0685095149494013,"Product Durability","Do not even try to purchase blue color which looks weird! It won't get stick to your neck. Wires aren't lengthy due to which you cannot even talk on call
"
"6802",416,1,NA,0,NA,"Nothing
"
"5265",417,404,0.269487984915778,-0.0160054818943361,"Ergonomics","This is a typical ""let's make a fool out of Indians"" product ... and I am a ""foolish Indian.""Here are a few facts about this product: It is made in China, like every other Indian product is. And on the streets of Shenzhen, you will find this product for less than INR 100. 150 tops. At that price, this would have been a 5 star product. But, at about INR 700 ... this is a pathetically low quality product that has NOT gone through quality control.Let's see what all is wrong with the product: The biggest flaw is that these jokers have packaged two ear-plugs (or whatever they are called) for only one side of the headset. What do I mean? See the attached photo. Those are two ear plugs that go over the RIGHT side of the headset! Two!! Putting it more clearly, there's no ear-plug for the left speaker on the headset!! Why is that a problem? Because the plastic material on the headset is so slippery that it is impossible for the headset to stay in your ears. Putting it more clearly, without those rubber ear-plugs, the headset keeps slipping off my ear, and will possibly slip out of every other ordinary human being's ears!Issue #2: the controller, where you have the on/off and volume control buttons is so heavy that, without the rubber paddings (ear plugs mentioned earlier) the headset keeps slipping off.Issue #3: Are you driving? Are you jogging? Are you in a typical Indian public transport that rattles you to the last bone? Nope! You can't use this headset, because it will keep slipping out of your ears.So, why didn't I return it? Because:1. I am a typical Indian who likes to be made a fool of by Indian companies,2. I am lazy,3. I just didn't want to wait for Amazon's pick up person to come ""anytime it suits him"" or call me and say that he will pick it up some other day at his convenience.Overall, I lost INR 700 by being a typical Indian fool who wants to use modern products and hopes, wishes and prays that some Indian company will make them available to him ... and then spend his hard earned money to get such a product - but in stead gets just a plastic casing for that high price.Bottom line: don't buy this piece of junk. I wasted my money, but you shouldn't!
"
"13127",418,8,NA,0.954594154601839,"Good Performance","Aesthetically very good and sound too very good.
"
"12094",419,2,NA,0.707106781186547,"Excellent Performance","Excellent product
"
"8584",420,18,0.0883883476483184,0.0682107912304084,"Ergonomics","Ear phone comes out of ear while moving no matter the ear bud is.. Otherwise product is fine
"
"10737",421,17,NA,0.569958718835383,"Bad Performance","Can't point out any bad point at it bass sond quality ðŸ‘ŒðŸ‘Œ its just awesome
"
"11965",422,8,NA,0.176776695296637,"Worth the Money","Sound quality is poor as compared with price
"
"2766",423,23,0.375,-0.28939387817473,"After-sales Service","Within a month of use, the right earphone stopped working and there is no option to get it fixed of exchange. Waste of 1999/-
"
"6668",424,3,NA,0.433012701892219,"Bluetooth connectivity","Good product though
"
"13385",425,1,NA,0.75,"Worth the Money","Good
"
"13225",426,7,NA,0,"Sound Clarity","Little bit low sound and medium bass
"
"11765",427,14,0.219998274193285,0.306317943820291,"Good Performance","By far the best in ear headphones in this price range. Well done Sennheiser
"
"1969",428,28,0.208167493471555,0.433062199461408,"Bass Quality","Nice bluetooth headset with good battery life... Boat products are always  good in sound quality.... I got it for 1100 on a deal price great buy for the price....
"
"3964",429,4,NA,0,"Ergonomics","the output is average
"
"12471",430,53,0.155518593070104,-0.170656838146726,"Bluetooth connectivity","It seems good but...I am facing issue of Bluetooth connectivity...When i connect my phone to earphone ... And i go from 1 room to other room.... It gives me problems... Voice gets break and it gets disconnected..... Should i replace the product or ..... Any suggestions..... My room is 12/12 and flat is 950 square feet
"
"10768",431,11,NA,0.527644853011086,"Bluetooth connectivity","Excellent ear phones not a problem been faced with these earphones.
"
"2268",432,15,0.50060119358484,0.419831779125481,"Excellent Performance","Boat always rock...fast delivery.weight less,gud bass,voice clarity gud.budget wise gud.
"
"11213",433,4,NA,0,"Bad Performance","I link the headphone
"
"8217",434,10,NA,0.537903429994641,"Product Durability","Very nice sound quality but coonecting wires are very thin.
"
"6425",435,8,NA,0.618718433538229,"Bad Performance","Quality is good, as expected out of JBL
"
"6103",436,25,NA,-0.05,"Regret Purchase","When we use randomly this product after 2 month the product front rubber are gone and i stetch by feviquick this rubber but it gone again.
"
"9743",437,5,0.353553390593274,0.75,"Worth the Money","Superb..... Higher Quality of Bass..
"
"10678",438,2,NA,0.530330085889911,"Battery Life","Good one
"
"12222",439,32,0.0250655341356157,-0.0152071690025363,"Bluetooth connectivity","I Bought this earphone this month and it stops working after 10 days..... Now i cant connect my earphones with my mobile.. IT sounds good but now its not pair with my phone
"
"10925",440,7,0.25,0.192929252116487,"Excellent Performance","Amazing product... This is my 3rd buy
"
"5848",441,49,0.213169286616688,0.235917799251233,"Regret Purchase","The sound quality and noise cancellation is good.Battery does not seem to last for 6 hours of usage.After 10 days of purchase, the devices  charging started giving problems. After several attempts it charged only till 70%.Return period is over. The customer care number of Harman company is always engaged.
"
"169",442,87,0.284707855841003,-0.0998522628605091,"After-sales Service","The pity is that everything about these earphones are great, starting from the sound quality, the technology/user-friendliness, and even the instructions. But I don't know which genius came up with the earbud designs. They hurt a lot! Unless you insert them deep in your ears you won't really be able to get them to stay on. Inevitably after about 15 minutes of usage, your ears will ache. Therefore even though its a perfectly fine product in all other ways, its not very usable. A great pity.
"
"12069",443,1,NA,0.6,"Excellent Performance","Awesome
"
"9337",444,20,0.0887978440747948,-0.276365471490955,"Bad Performance","Worst than ever i brought ... I got a faulty product .. many items are faulty ... Please don't go with this product
"
